Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741724282.862437,26.352168674698795,2.173843956755511,6.587818145751953,python
1741724284.8781471,26.301298527443105,2.173843956755511,6.154451370239258,python
1741724286.892531,26.780147058823527,2.173843956755511,5.670827865600586,python
1741724288.905677,27.195210312075986,2.173843956755511,5.538358688354492,python
1741724290.916509,27.246460905349796,2.173843956755511,5.911041259765625,python
1741724292.927352,26.274733969986357,2.173843956755511,5.586647033691406,python
1741724294.966707,26.904475065616793,2.173843956755511,4.392204284667969,python
1741724296.989433,26.92497347480106,2.173843956755511,4.442527770996094,python
1741724299.005387,26.6685250338295,2.173843956755511,5.376657485961914,python
1741724301.019855,26.856976744186046,2.17702194600199,5.944831848144531,python
1741724303.039913,26.876635135135135,2.173843956755511,5.403484344482422,python
1741724305.054668,26.95956,2.173843956755511,4.376108169555664,python
1741724307.073579,26.772332439678287,2.173843956755511,4.546812057495117,python
1741724309.089917,27.11479674796748,2.173843956755511,5.343540191650391,python
1741724311.131165,10.648497474747474,2.1605361267858814,1.7648448944091797,python
