Timestamp,CPU_Usage,Memory_Usage,Network_IO,Language
1741727902.1118982,30.850991847826087,0.31025120018750135,8.31355094909668,golang
1741727904.1455848,31.2425,0.3156140570409345,7.793664932250977,golang
1741727906.161078,31.653333333333332,0.31472024756536227,7.537607192993164,golang
1741727908.178169,31.810067750677508,0.32057966523855774,8.333229064941406,golang
1741727910.200765,30.48379642365887,0.3130319407781704,7.563570022583008,golang
1741727912.2328699,30.949704301075272,0.33209987625704374,7.856939315795898,golang
1741727914.248522,31.28869209809264,0.3162099300246493,7.437582015991211,golang
1741727916.2717838,29.67265498652291,0.3256445856001335,7.601436614990234,golang
1741727918.3009431,29.243586666666666,0.30935739071192914,7.572944641113281,golang
1741727920.3203259,29.748287671232877,0.3196858557629856,7.912443161010742,golang
1741727922.3352242,30.410733695652176,0.32395627881294153,8.191694259643555,golang
1741727924.3586402,30.707753721244924,0.3144223110735049,7.643064498901367,golang
1741727926.3917818,30.030868385346,0.3152168083851246,7.486358642578125,golang
1741727928.416693,30.068056300268097,0.32683633156756303,8.35628890991211,golang
1741727930.460381,9.81448275862069,0.29664543372601365,2.631814956665039,golang
